date,rainfall_mm,county
2022-01-06,0.0,Migori
2022-01-07,0.3,Migori
2022-01-08,0.0,Migori
2022-01-09,0.0,Migori
2022-01-10,0.0,Migori
2022-01-11,0.0,Migori
2022-01-12,0.0,Migori
2022-01-13,0.0,Migori
2022-01-14,0.0,Migori
2022-01-15,5.9,Migori
2022-01-16,8.5,Migori
2022-01-17,22.2,Migori
2022-01-18,0.9,Migori
2022-01-19,1.3,Migori
2022-01-20,0.1,Migori
2022-01-21,0.7,Migori
2022-01-22,0.5,Migori
2022-01-23,7.5,Migori
2022-01-24,0.0,Migori
2022-01-25,0.1,Migori
2022-01-26,0.0,Migori
2022-01-27,0.1,Migori
2022-01-28,3.5,Migori
2022-01-29,0.2,Migori
2022-01-30,1.6,Migori
2022-01-31,21.7,Migori
2022-02-01,5.2,Migori
2022-02-02,5.9,Migori
2022-02-03,0.6,Migori
2022-02-04,4.2,Migori
2022-02-05,0.7,Migori
2022-02-06,1.0,Migori
2022-02-07,5.7,Migori
2022-02-08,3.4,Migori
2022-02-09,2.7,Migori
2022-02-10,0.4,Migori
2022-02-11,0.6,Migori
2022-02-12,14.2,Migori
2022-02-13,0.2,Migori
2022-02-14,0.5,Migori
2022-02-15,0.3,Migori
2022-02-16,5.8,Migori
2022-02-17,0.6,Migori
2022-02-18,2.7,Migori
2022-02-19,5.1,Migori
2022-02-20,13.4,Migori
2022-02-21,6.1,Migori
2022-02-22,3.3,Migori
2022-02-23,4.3,Migori
2022-02-24,4.1,Migori
2022-02-25,1.6,Migori
2022-02-26,6.2,Migori
2022-02-27,0.0,Migori
2022-02-28,0.1,Migori
2022-03-01,0.2,Migori
2022-03-02,0.0,Migori
2022-03-03,0.0,Migori
2022-03-04,0.1,Migori
2022-03-05,0.0,Migori
2022-03-06,0.0,Migori
2022-03-07,0.0,Migori
2022-03-08,0.0,Migori
2022-03-09,0.7,Migori
2022-03-10,0.0,Migori
2022-03-11,0.0,Migori
2022-03-12,0.1,Migori
2022-03-13,1.2,Migori
2022-03-14,0.3,Migori
2022-03-15,0.1,Migori
2022-03-16,2.5,Migori
2022-03-17,3.9,Migori
2022-03-18,0.8,Migori
2022-03-19,0.0,Migori
2022-03-20,0.0,Migori
2022-03-21,0.1,Migori
2022-03-22,1.2,Migori
2022-03-23,2.6,Migori
2022-03-24,5.0,Migori
2022-03-25,0.2,Migori
2022-03-26,5.2,Migori
2022-03-27,1.3,Migori
2022-03-28,2.5,Migori
2022-03-29,5.6,Migori
2022-03-30,1.4,Migori
2022-03-31,0.2,Migori
2022-04-01,0.1,Migori
2022-04-02,2.0,Migori
2022-04-03,0.0,Migori
2022-04-04,1.3,Migori
2022-04-05,0.5,Migori
2022-04-06,0.0,Migori
2022-04-07,0.0,Migori
2022-04-08,0.0,Migori
2022-04-09,0.0,Migori
2022-04-10,0.0,Migori
2022-04-11,0.0,Migori
2022-04-12,0.3,Migori
2022-04-13,1.3,Migori
2022-04-14,0.8,Migori
2022-04-15,2.4,Migori
2022-04-16,4.1,Migori
2022-04-17,11.1,Migori
2022-04-18,2.3,Migori
2022-04-19,7.2,Migori
2022-04-20,11.8,Migori
2022-04-21,12.1,Migori
2022-04-22,4.5,Migori
2022-04-23,3.7,Migori
2022-04-24,16.4,Migori
2022-04-25,11.8,Migori
2022-04-26,4.4,Migori
2022-04-27,5.6,Migori
2022-04-28,11.5,Migori
2022-04-29,3.4,Migori
2022-04-30,3.6,Migori
2022-05-01,3.8,Migori
2022-05-02,1.3,Migori
2022-05-03,0.7,Migori
2022-05-04,1.6,Migori
2022-05-05,0.1,Migori
2022-05-06,0.6,Migori
2022-05-07,4.9,Migori
2022-05-08,2.9,Migori
2022-05-09,0.5,Migori
2022-05-10,1.4,Migori
2022-05-11,3.7,Migori
2022-05-12,0.2,Migori
2022-05-13,0.5,Migori
2022-05-14,0.0,Migori
2022-05-15,0.1,Migori
2022-05-16,0.0,Migori
2022-05-17,0.3,Migori
2022-05-18,6.8,Migori
2022-05-19,0.1,Migori
2022-05-20,0.6,Migori
2022-05-21,0.0,Migori
2022-05-22,0.7,Migori
2022-05-23,24.7,Migori
2022-05-24,0.0,Migori
2022-05-25,1.3,Migori
2022-05-26,3.7,Migori
2022-05-27,6.8,Migori
2022-05-28,1.9,Migori
2022-05-29,4.8,Migori
2022-05-30,6.4,Migori
2022-05-31,1.8,Migori
2022-06-01,0.1,Migori
2022-06-02,0.0,Migori
2022-06-03,0.0,Migori
2022-06-04,0.0,Migori
2022-06-05,0.0,Migori
2022-06-06,0.0,Migori
2022-06-07,0.3,Migori
2022-06-08,1.1,Migori
2022-06-09,3.0,Migori
2022-06-10,0.8,Migori
2022-06-11,0.0,Migori
2022-06-12,0.1,Migori
2022-06-13,0.1,Migori
2022-06-14,0.1,Migori
2022-06-15,0.1,Migori
2022-06-16,0.0,Migori
2022-06-17,0.0,Migori
2022-06-18,0.0,Migori
2022-06-19,1.1,Migori
2022-06-20,0.3,Migori
2022-06-21,0.1,Migori
2022-06-22,0.1,Migori
2022-06-23,2.6,Migori
2022-06-24,0.3,Migori
2022-06-25,0.4,Migori
2022-06-26,0.2,Migori
2022-06-27,0.3,Migori
2022-06-28,0.0,Migori
2022-06-29,0.4,Migori
2022-06-30,0.0,Migori
2022-07-01,0.0,Migori
2022-07-02,0.0,Migori
2022-07-03,0.0,Migori
2022-07-04,0.0,Migori
2022-07-05,0.0,Migori
2022-07-06,0.0,Migori
2022-07-07,0.0,Migori
2022-07-08,0.0,Migori
2022-07-09,0.0,Migori
2022-07-10,0.0,Migori
2022-07-11,0.0,Migori
2022-07-12,0.1,Migori
2022-07-13,0.0,Migori
2022-07-14,0.0,Migori
2022-07-15,0.1,Migori
2022-07-16,0.0,Migori
2022-07-17,0.0,Migori
2022-07-18,0.0,Migori
2022-07-19,0.0,Migori
2022-07-20,0.0,Migori
2022-07-21,0.6,Migori
2022-07-22,0.0,Migori
2022-07-23,0.0,Migori
2022-07-24,0.0,Migori
2022-07-25,0.0,Migori
2022-07-26,0.0,Migori
2022-07-27,0.0,Migori
2022-07-28,0.5,Migori
2022-07-29,11.4,Migori
2022-07-30,4.6,Migori
2022-07-31,5.9,Migori
2022-08-01,6.6,Migori
2022-08-02,3.4,Migori
2022-08-03,0.0,Migori
2022-08-04,0.0,Migori
2022-08-05,0.0,Migori
2022-08-06,0.0,Migori
2022-08-07,0.0,Migori
2022-08-08,0.0,Migori
2022-08-09,0.0,Migori
2022-08-10,0.0,Migori
2022-08-11,0.0,Migori
2022-08-12,0.8,Migori
2022-08-13,0.8,Migori
2022-08-14,6.4,Migori
2022-08-15,5.2,Migori
2022-08-16,10.0,Migori
2022-08-17,0.3,Migori
2022-08-18,0.1,Migori
2022-08-19,0.0,Migori
2022-08-20,2.6,Migori
2022-08-21,0.4,Migori
2022-08-22,0.0,Migori
2022-08-23,0.6,Migori
2022-08-24,0.0,Migori
2022-08-25,0.0,Migori
2022-08-26,0.0,Migori
2022-08-27,3.1,Migori
2022-08-28,2.3,Migori
2022-08-29,7.3,Migori
2022-08-30,2.0,Migori
2022-08-31,0.5,Migori
2022-09-01,0.3,Migori
2022-09-02,1.1,Migori
2022-09-03,1.9,Migori
2022-09-04,2.5,Migori
2022-09-05,4.6,Migori
2022-09-06,0.8,Migori
2022-09-07,14.1,Migori
2022-09-08,0.5,Migori
2022-09-09,2.5,Migori
2022-09-10,1.3,Migori
2022-09-11,0.6,Migori
2022-09-12,2.0,Migori
2022-09-13,12.8,Migori
2022-09-14,11.4,Migori
2022-09-15,0.0,Migori
2022-09-16,0.0,Migori
2022-09-17,0.6,Migori
2022-09-18,0.2,Migori
2022-09-19,0.0,Migori
2022-09-20,0.0,Migori
2022-09-21,0.0,Migori
2022-09-22,0.2,Migori
2022-09-23,0.3,Migori
2022-09-24,0.0,Migori
2022-09-25,1.3,Migori
2022-09-26,0.0,Migori
2022-09-27,0.0,Migori
2022-09-28,0.1,Migori
2022-09-29,0.1,Migori
2022-09-30,0.6,Migori
2022-10-01,3.8,Migori
2022-10-02,0.2,Migori
2022-10-03,1.3,Migori
2022-10-04,4.4,Migori
2022-10-05,1.0,Migori
2022-10-06,2.1,Migori
2022-10-07,0.6,Migori
2022-10-08,1.6,Migori
2022-10-09,0.1,Migori
2022-10-10,0.2,Migori
2022-10-11,1.1,Migori
2022-10-12,0.0,Migori
2022-10-13,0.2,Migori
2022-10-14,2.0,Migori
2022-10-15,2.5,Migori
2022-10-16,9.3,Migori
2022-10-17,0.4,Migori
2022-10-18,4.6,Migori
2022-10-19,0.1,Migori
2022-10-20,0.3,Migori
2022-10-21,0.0,Migori
2022-10-22,0.0,Migori
2022-10-23,0.0,Migori
2022-10-24,0.0,Migori
2022-10-25,0.0,Migori
2022-10-26,0.0,Migori
2022-10-27,0.0,Migori
2022-10-28,0.5,Migori
2022-10-29,0.2,Migori
2022-10-30,0.0,Migori
2022-10-31,0.3,Migori
2022-11-01,2.5,Migori
2022-11-02,3.0,Migori
2022-11-03,14.1,Migori
2022-11-04,1.6,Migori
2022-11-05,0.7,Migori
2022-11-06,0.5,Migori
2022-11-07,4.9,Migori
2022-11-08,1.6,Migori
2022-11-09,0.0,Migori
2022-11-10,0.3,Migori
2022-11-11,4.7,Migori
2022-11-12,1.4,Migori
2022-11-13,11.8,Migori
2022-11-14,11.3,Migori
2022-11-15,11.7,Migori
2022-11-16,3.7,Migori
2022-11-17,11.2,Migori
2022-11-18,0.6,Migori
2022-11-19,5.7,Migori
2022-11-20,7.5,Migori
2022-11-21,3.3,Migori
2022-11-22,13.4,Migori
2022-11-23,7.2,Migori
2022-11-24,0.1,Migori
2022-11-25,0.1,Migori
2022-11-26,0.0,Migori
2022-11-27,0.3,Migori
2022-11-28,0.8,Migori
2022-11-29,6.7,Migori
2022-11-30,0.6,Migori
2022-12-01,1.8,Migori
2022-12-02,0.0,Migori
2022-12-03,0.0,Migori
2022-12-04,1.0,Migori
2022-12-05,0.3,Migori
2022-12-06,1.9,Migori
2022-12-07,1.2,Migori
2022-12-08,4.3,Migori
2022-12-09,3.4,Migori
2022-12-10,6.5,Migori
2022-12-11,1.5,Migori
2022-12-12,0.1,Migori
2022-12-13,6.4,Migori
2022-12-14,2.4,Migori
2022-12-15,0.9,Migori
2022-12-16,0.7,Migori
2022-12-17,1.3,Migori
2022-12-18,1.2,Migori
2022-12-19,7.3,Migori
2022-12-20,3.0,Migori
2022-12-21,13.8,Migori
2022-12-22,4.4,Migori
2022-12-23,7.3,Migori
2022-12-24,17.4,Migori
2022-12-25,5.9,Migori
2022-12-26,2.5,Migori
2022-12-27,17.7,Migori
2022-12-28,1.1,Migori
2022-12-29,0.2,Migori
2022-12-30,0.0,Migori
2022-12-31,0.0,Migori
2023-01-01,0.0,Migori
2023-01-02,0.4,Migori
2023-01-03,1.3,Migori
2023-01-04,0.4,Migori
2023-01-05,0.0,Migori
2023-01-06,0.0,Migori
2023-01-07,0.0,Migori
2023-01-08,0.6,Migori
2023-01-09,0.9,Migori
2023-01-10,2.7,Migori
2023-01-11,0.2,Migori
2023-01-12,0.8,Migori
2023-01-13,0.3,Migori
2023-01-14,0.6,Migori
2023-01-15,0.0,Migori
2023-01-16,0.2,Migori
2023-01-17,0.0,Migori
2023-01-18,0.1,Migori
2023-01-19,0.0,Migori
2023-01-20,0.0,Migori
2023-01-21,0.0,Migori
2023-01-22,0.1,Migori
2023-01-23,0.1,Migori
2023-01-24,0.2,Migori
2023-01-25,0.0,Migori
2023-01-26,0.0,Migori
2023-01-27,0.0,Migori
2023-01-28,0.0,Migori
2023-01-29,0.1,Migori
2023-01-30,0.2,Migori
2023-01-31,0.0,Migori
2023-02-01,0.2,Migori
2023-02-02,0.7,Migori
2023-02-03,0.2,Migori
2023-02-04,0.4,Migori
2023-02-05,0.2,Migori
2023-02-06,0.1,Migori
2023-02-07,0.0,Migori
2023-02-08,0.6,Migori
2023-02-09,0.0,Migori
2023-02-10,0.0,Migori
2023-02-11,0.0,Migori
2023-02-12,0.0,Migori
2023-02-13,0.0,Migori
2023-02-14,0.0,Migori
2023-02-15,0.0,Migori
2023-02-16,0.5,Migori
2023-02-17,0.1,Migori
2023-02-18,0.0,Migori
2023-02-19,0.0,Migori
2023-02-20,0.0,Migori
2023-02-21,0.0,Migori
2023-02-22,3.2,Migori
2023-02-23,1.4,Migori
2023-02-24,0.0,Migori
2023-02-25,1.4,Migori
2023-02-26,8.9,Migori
2023-02-27,15.4,Migori
2023-02-28,15.1,Migori
2023-03-01,9.8,Migori
2023-03-02,12.0,Migori
2023-03-03,10.2,Migori
2023-03-04,6.5,Migori
2023-03-05,0.0,Migori
2023-03-06,0.0,Migori
2023-03-07,0.0,Migori
2023-03-08,0.0,Migori
2023-03-09,1.7,Migori
2023-03-10,4.1,Migori
2023-03-11,6.7,Migori
2023-03-12,13.8,Migori
2023-03-13,2.5,Migori
2023-03-14,10.6,Migori
2023-03-15,10.5,Migori
2023-03-16,12.7,Migori
2023-03-17,0.1,Migori
2023-03-18,0.6,Migori
2023-03-19,12.9,Migori
2023-03-20,9.4,Migori
2023-03-21,9.5,Migori
2023-03-22,4.3,Migori
2023-03-23,12.0,Migori
2023-03-24,7.3,Migori
2023-03-25,12.2,Migori
2023-03-26,5.2,Migori
2023-03-27,2.5,Migori
2023-03-28,12.9,Migori
2023-03-29,3.2,Migori
2023-03-30,1.8,Migori
2023-03-31,6.6,Migori
2023-04-01,40.4,Migori
2023-04-02,1.2,Migori
2023-04-03,13.6,Migori
2023-04-04,13.1,Migori
2023-04-05,1.7,Migori
2023-04-06,3.9,Migori
2023-04-07,1.3,Migori
2023-04-08,3.6,Migori
2023-04-09,0.2,Migori
2023-04-10,0.0,Migori
2023-04-11,1.5,Migori
2023-04-12,0.1,Migori
2023-04-13,0.9,Migori
2023-04-14,0.3,Migori
2023-04-15,0.0,Migori
2023-04-16,4.4,Migori
2023-04-17,1.0,Migori
2023-04-18,1.6,Migori
2023-04-19,0.3,Migori
2023-04-20,0.3,Migori
2023-04-21,2.3,Migori
2023-04-22,18.1,Migori
2023-04-23,5.7,Migori
2023-04-24,2.7,Migori
2023-04-25,15.6,Migori
2023-04-26,3.4,Migori
2023-04-27,16.7,Migori
2023-04-28,12.2,Migori
2023-04-29,22.9,Migori
2023-04-30,9.7,Migori
2023-05-01,13.0,Migori
2023-05-02,4.1,Migori
2023-05-03,6.0,Migori
2023-05-04,3.6,Migori
2023-05-05,0.4,Migori
2023-05-06,0.2,Migori
2023-05-07,0.5,Migori
2023-05-08,1.4,Migori
2023-05-09,0.8,Migori
2023-05-10,0.7,Migori
2023-05-11,1.5,Migori
2023-05-12,0.0,Migori
2023-05-13,0.0,Migori
2023-05-14,0.0,Migori
2023-05-15,0.1,Migori
2023-05-16,1.6,Migori
2023-05-17,1.9,Migori
2023-05-18,7.4,Migori
2023-05-19,0.1,Migori
2023-05-20,0.0,Migori
2023-05-21,0.0,Migori
2023-05-22,0.4,Migori
2023-05-23,0.1,Migori
2023-05-24,0.0,Migori
2023-05-25,0.0,Migori
2023-05-26,0.2,Migori
2023-05-27,0.0,Migori
2023-05-28,0.0,Migori
2023-05-29,0.0,Migori
2023-05-30,2.4,Migori
2023-05-31,2.1,Migori
2023-06-01,0.1,Migori
2023-06-02,0.1,Migori
2023-06-03,0.0,Migori
2023-06-04,0.0,Migori
2023-06-05,0.0,Migori
2023-06-06,1.8,Migori
2023-06-07,0.0,Migori
2023-06-08,0.1,Migori
2023-06-09,0.0,Migori
2023-06-10,1.7,Migori
2023-06-11,0.1,Migori
2023-06-12,1.4,Migori
2023-06-13,1.4,Migori
2023-06-14,7.9,Migori
2023-06-15,0.8,Migori
2023-06-16,0.1,Migori
2023-06-17,2.3,Migori
2023-06-18,0.4,Migori
2023-06-19,0.2,Migori
2023-06-20,0.8,Migori
2023-06-21,4.2,Migori
2023-06-22,0.1,Migori
2023-06-23,0.1,Migori
2023-06-24,0.0,Migori
2023-06-25,1.6,Migori
2023-06-26,0.9,Migori
2023-06-27,0.7,Migori
2023-06-28,0.3,Migori
2023-06-29,0.0,Migori
2023-06-30,0.5,Migori
2023-07-01,1.0,Migori
2023-07-02,0.0,Migori
2023-07-03,0.1,Migori
2023-07-04,0.0,Migori
2023-07-05,0.1,Migori
2023-07-06,0.9,Migori
2023-07-07,0.0,Migori
2023-07-08,0.0,Migori
2023-07-09,0.4,Migori
2023-07-10,0.0,Migori
2023-07-11,0.0,Migori
2023-07-12,0.0,Migori
2023-07-13,0.3,Migori
2023-07-14,0.2,Migori
2023-07-15,0.1,Migori
2023-07-16,0.0,Migori
2023-07-17,0.0,Migori
2023-07-18,0.0,Migori
2023-07-19,0.1,Migori
2023-07-20,0.0,Migori
2023-07-21,0.0,Migori
2023-07-22,0.0,Migori
2023-07-23,0.1,Migori
2023-07-24,0.5,Migori
2023-07-25,1.1,Migori
2023-07-26,0.0,Migori
2023-07-27,0.5,Migori
2023-07-28,3.2,Migori
2023-07-29,0.0,Migori
2023-07-30,0.7,Migori
2023-07-31,1.8,Migori
2023-08-01,3.3,Migori
2023-08-02,0.4,Migori
2023-08-03,0.1,Migori
2023-08-04,0.2,Migori
2023-08-05,0.4,Migori
2023-08-06,0.0,Migori
2023-08-07,0.0,Migori
2023-08-08,0.2,Migori
2023-08-09,0.2,Migori
2023-08-10,0.4,Migori
2023-08-11,0.7,Migori
2023-08-12,2.8,Migori
2023-08-13,0.6,Migori
2023-08-14,0.0,Migori
2023-08-15,0.1,Migori
2023-08-16,0.0,Migori
2023-08-17,0.1,Migori
2023-08-18,0.2,Migori
2023-08-19,0.0,Migori
2023-08-20,0.0,Migori
2023-08-21,0.0,Migori
2023-08-22,0.9,Migori
2023-08-23,0.0,Migori
2023-08-24,0.0,Migori
2023-08-25,0.0,Migori
2023-08-26,0.0,Migori
2023-08-27,0.0,Migori
2023-08-28,0.0,Migori
2023-08-29,0.1,Migori
2023-08-30,1.0,Migori
2023-08-31,4.7,Migori
2023-09-01,0.4,Migori
2023-09-02,1.1,Migori
2023-09-03,0.0,Migori
2023-09-04,0.0,Migori
2023-09-05,2.1,Migori
2023-09-06,5.9,Migori
2023-09-07,4.1,Migori
2023-09-08,0.5,Migori
2023-09-09,12.0,Migori
2023-09-10,5.1,Migori
2023-09-11,12.2,Migori
2023-09-12,1.0,Migori
2023-09-13,0.5,Migori
2023-09-14,0.5,Migori
2023-09-15,0.3,Migori
2023-09-16,1.2,Migori
2023-09-17,2.2,Migori
2023-09-18,10.8,Migori
2023-09-19,5.2,Migori
2023-09-20,1.4,Migori
2023-09-21,2.3,Migori
2023-09-22,0.4,Migori
2023-09-23,0.4,Migori
2023-09-24,0.4,Migori
2023-09-25,0.6,Migori
2023-09-26,0.5,Migori
2023-09-27,0.7,Migori
2023-09-28,0.3,Migori
2023-09-29,0.0,Migori
2023-09-30,0.7,Migori
2023-10-01,1.4,Migori
2023-10-02,0.0,Migori
2023-10-03,0.0,Migori
2023-10-04,0.1,Migori
2023-10-05,0.1,Migori
2023-10-06,0.0,Migori
2023-10-07,0.1,Migori
2023-10-08,2.7,Migori
2023-10-09,0.8,Migori
2023-10-10,0.1,Migori
2023-10-11,0.9,Migori
2023-10-12,8.1,Migori
2023-10-13,0.1,Migori
2023-10-14,1.5,Migori
2023-10-15,2.8,Migori
2023-10-16,4.7,Migori
2023-10-17,1.6,Migori
2023-10-18,13.2,Migori
2023-10-19,0.5,Migori
2023-10-20,0.3,Migori
2023-10-21,5.7,Migori
2023-10-22,0.5,Migori
2023-10-23,0.1,Migori
2023-10-24,0.1,Migori
2023-10-25,4.5,Migori
2023-10-26,1.8,Migori
2023-10-27,0.1,Migori
2023-10-28,1.5,Migori
2023-10-29,5.5,Migori
2023-10-30,0.8,Migori
2023-10-31,0.4,Migori
2023-11-01,0.5,Migori
2023-11-02,2.8,Migori
2023-11-03,12.8,Migori
2023-11-04,6.5,Migori
2023-11-05,19.4,Migori
2023-11-06,12.2,Migori
2023-11-07,7.0,Migori
2023-11-08,18.0,Migori
2023-11-09,2.5,Migori
2023-11-10,3.6,Migori
2023-11-11,5.2,Migori
2023-11-12,11.9,Migori
2023-11-13,19.6,Migori
2023-11-14,10.2,Migori
2023-11-15,2.7,Migori
2023-11-16,0.7,Migori
2023-11-17,2.2,Migori
2023-11-18,1.2,Migori
2023-11-19,0.4,Migori
2023-11-20,0.0,Migori
2023-11-21,8.3,Migori
2023-11-22,5.3,Migori
2023-11-23,6.1,Migori
2023-11-24,10.9,Migori
2023-11-25,8.2,Migori
2023-11-26,12.9,Migori
2023-11-27,2.0,Migori
2023-11-28,5.1,Migori
2023-11-29,0.8,Migori
2023-11-30,1.7,Migori
2023-12-01,1.1,Migori
2023-12-02,0.3,Migori
2023-12-03,6.0,Migori
2023-12-04,9.0,Migori
2023-12-05,12.0,Migori
2023-12-06,0.7,Migori
2023-12-07,0.2,Migori
2023-12-08,1.1,Migori
2023-12-09,2.0,Migori
2023-12-10,4.2,Migori
2023-12-11,2.3,Migori
2023-12-12,1.5,Migori
2023-12-13,6.8,Migori
2023-12-14,2.0,Migori
2023-12-15,1.4,Migori
2023-12-16,1.9,Migori
2023-12-17,0.9,Migori
2023-12-18,0.0,Migori
2023-12-19,0.6,Migori
2023-12-20,3.0,Migori
2023-12-21,0.6,Migori
2023-12-22,0.0,Migori
2023-12-23,1.2,Migori
2023-12-24,1.5,Migori
2023-12-25,0.6,Migori
2023-12-26,3.0,Migori
2023-12-27,0.0,Migori
2023-12-28,0.1,Migori
2023-12-29,1.0,Migori
2023-12-30,2.7,Migori
2023-12-31,17.3,Migori
2024-01-01,2.4,Migori
2024-01-02,7.3,Migori
2024-01-03,19.2,Migori
2024-01-04,1.8,Migori
2024-01-05,8.1,Migori
2024-01-06,1.1,Migori
2024-01-07,6.6,Migori
2024-01-08,5.1,Migori
2024-01-09,4.8,Migori
2024-01-10,2.2,Migori
2024-01-11,5.6,Migori
2024-01-12,8.2,Migori
2024-01-13,0.9,Migori
2024-01-14,1.3,Migori
2024-01-15,3.8,Migori
2024-01-16,1.6,Migori
2024-01-17,2.5,Migori
2024-01-18,2.9,Migori
2024-01-19,0.4,Migori
2024-01-20,2.2,Migori
2024-01-21,7.1,Migori
2024-01-22,1.9,Migori
2024-01-23,4.3,Migori
2024-01-24,2.3,Migori
2024-01-25,0.2,Migori
2024-01-26,1.7,Migori
2024-01-27,0.7,Migori
2024-01-28,0.4,Migori
2024-01-29,2.4,Migori
2024-01-30,1.6,Migori
2024-01-31,1.2,Migori
2024-02-01,1.6,Migori
2024-02-02,0.6,Migori
2024-02-03,1.4,Migori
2024-02-04,0.6,Migori
2024-02-05,12.5,Migori
2024-02-06,1.4,Migori
2024-02-07,0.8,Migori
2024-02-08,0.0,Migori
2024-02-09,0.6,Migori
2024-02-10,2.4,Migori
2024-02-11,1.2,Migori
2024-02-12,0.3,Migori
2024-02-13,1.3,Migori
2024-02-14,1.0,Migori
2024-02-15,0.7,Migori
2024-02-16,0.1,Migori
2024-02-17,0.3,Migori
2024-02-18,6.8,Migori
2024-02-19,0.9,Migori
2024-02-20,0.1,Migori
2024-02-21,0.0,Migori
2024-02-22,0.0,Migori
2024-02-23,0.0,Migori
2024-02-24,0.0,Migori
2024-02-25,0.0,Migori
2024-02-26,6.9,Migori
2024-02-27,4.4,Migori
2024-02-28,1.5,Migori
2024-02-29,1.1,Migori
2024-03-01,0.0,Migori
2024-03-02,0.0,Migori
2024-03-03,1.6,Migori
2024-03-04,3.9,Migori
2024-03-05,9.5,Migori
2024-03-06,0.7,Migori
2024-03-07,0.0,Migori
2024-03-08,0.3,Migori
2024-03-09,6.8,Migori
2024-03-10,0.0,Migori
2024-03-11,0.0,Migori
2024-03-12,0.0,Migori
2024-03-13,0.0,Migori
2024-03-14,0.2,Migori
2024-03-15,0.0,Migori
2024-03-16,0.0,Migori
2024-03-17,0.0,Migori
2024-03-18,0.0,Migori
2024-03-19,0.1,Migori
2024-03-20,0.0,Migori
2024-03-21,0.0,Migori
2024-03-22,0.0,Migori
2024-03-23,0.9,Migori
2024-03-24,12.6,Migori
2024-03-25,0.8,Migori
2024-03-26,2.3,Migori
2024-03-27,9.7,Migori
2024-03-28,2.4,Migori
2024-03-29,0.7,Migori
2024-03-30,0.4,Migori
2024-03-31,1.2,Migori
2024-04-01,11.6,Migori
2024-04-02,9.4,Migori
2024-04-03,7.3,Migori
2024-04-04,9.8,Migori
2024-04-05,7.5,Migori
2024-04-06,16.1,Migori
2024-04-07,14.8,Migori
2024-04-08,10.1,Migori
2024-04-09,7.4,Migori
2024-04-10,1.6,Migori
2024-04-11,2.9,Migori
2024-04-12,0.7,Migori
2024-04-13,11.8,Migori
2024-04-14,9.7,Migori
2024-04-15,4.2,Migori
2024-04-16,1.1,Migori
2024-04-17,0.0,Migori
2024-04-18,0.5,Migori
2024-04-19,2.1,Migori
2024-04-20,5.9,Migori
2024-04-21,9.8,Migori
2024-04-22,0.4,Migori
2024-04-23,7.1,Migori
2024-04-24,2.5,Migori
2024-04-25,8.8,Migori
2024-04-26,2.0,Migori
2024-04-27,0.1,Migori
2024-04-28,7.0,Migori
2024-04-29,4.7,Migori
2024-04-30,0.3,Migori
2024-05-01,1.4,Migori
2024-05-02,6.5,Migori
2024-05-03,3.8,Migori
2024-05-04,0.8,Migori
2024-05-05,0.4,Migori
2024-05-06,0.2,Migori
2024-05-07,0.3,Migori
2024-05-08,0.7,Migori
2024-05-09,3.7,Migori
2024-05-10,1.1,Migori
2024-05-11,0.0,Migori
2024-05-12,0.8,Migori
2024-05-13,0.3,Migori
2024-05-14,0.0,Migori
2024-05-15,0.0,Migori
2024-05-16,0.8,Migori
2024-05-17,0.1,Migori
2024-05-18,2.4,Migori
2024-05-19,0.7,Migori
2024-05-20,7.4,Migori
2024-05-21,9.7,Migori
2024-05-22,0.2,Migori
2024-05-23,0.1,Migori
2024-05-24,0.4,Migori
2024-05-25,0.2,Migori
2024-05-26,0.3,Migori
2024-05-27,0.1,Migori
2024-05-28,0.4,Migori
2024-05-29,0.2,Migori
2024-05-30,1.0,Migori
2024-05-31,0.1,Migori
2024-06-01,0.1,Migori
2024-06-02,0.4,Migori
2024-06-03,0.8,Migori
2024-06-04,1.4,Migori
2024-06-05,0.0,Migori
2024-06-06,1.1,Migori
2024-06-07,0.3,Migori
2024-06-08,1.4,Migori
2024-06-09,0.3,Migori
2024-06-10,0.7,Migori
2024-06-11,1.7,Migori
2024-06-12,0.1,Migori
2024-06-13,0.0,Migori
2024-06-14,0.3,Migori
2024-06-15,0.2,Migori
2024-06-16,1.0,Migori
2024-06-17,3.6,Migori
2024-06-18,0.0,Migori
2024-06-19,0.1,Migori
2024-06-20,0.0,Migori
2024-06-21,0.0,Migori
2024-06-22,0.0,Migori
2024-06-23,0.0,Migori
2024-06-24,0.0,Migori
2024-06-25,0.0,Migori
2024-06-26,0.0,Migori
2024-06-27,0.0,Migori
2024-06-28,0.0,Migori
2024-06-29,0.0,Migori
2024-06-30,0.0,Migori
2024-07-01,0.0,Migori
2024-07-02,0.0,Migori
2024-07-03,0.0,Migori
2024-07-04,0.2,Migori
2024-07-05,0.0,Migori
2024-07-06,0.7,Migori
2024-07-07,3.9,Migori
2024-07-08,6.9,Migori
2024-07-09,1.1,Migori
2024-07-10,6.5,Migori
2024-07-11,0.5,Migori
2024-07-12,0.2,Migori
2024-07-13,0.0,Migori
2024-07-14,0.4,Migori
2024-07-15,0.3,Migori
2024-07-16,0.9,Migori
2024-07-17,1.1,Migori
2024-07-18,0.0,Migori
2024-07-19,0.4,Migori
2024-07-20,0.3,Migori
2024-07-21,1.6,Migori
2024-07-22,3.5,Migori
2024-07-23,0.2,Migori
2024-07-24,0.0,Migori
2024-07-25,0.2,Migori
